query_id,doc_id,title_query,overview_query,title_phrase_query,overview_phrase_query,director_query,genre_query,cast_query,release_date_boost,vote_average_boost,revenue_boost
28,192102,4.6060104,0.0,0.0,0.0,0.0,0.0,0.0,0.003747908,12.359223,35035.305
28,11033,5.269069,0.0,0.0,0.0,0.0,0.0,0.0,3.337054e-13,15.161741,31211.797
29,238,10.150424,0.25563562,10.150425,0.0,0.0,0.0,0.0,1.9432723e-15,32.797024,166656.56
29,242,7.5957694,0.187409,7.595769,0.0,0.0,0.0,0.0,6.599499e-10,22.634884,93165.97
29,240,7.5957694,0.28595418,7.595769,0.0,0.0,0.0,0.0,9.918205e-15,24.401226,80694.1
29,24428,1.3932345,0.27899575,0.0,0.0,0.0,0.0,0.0,0.00032371288,4.2350664,56961.207
29,337339,1.3828578,0.25196514,0.0,0.0,0.0,0.0,0.0,0.010050008,3.979172,51046.773
29,420818,1.1926712,0.24950564,0.0,0.0,0.0,0.0,5.5807776,0.041211735,3.505723,50917.95
29,122,1.4374877,0.30917928,0.0,0.0,0.0,0.0,0.0,9.85005e-07,4.563882,50430.582
29,122917,1.3794332,0.3082686,0.0,0.0,0.0,0.0,0.0,0.0019804407,4.0827494,44733.25
29,120,1.4374877,0.28033283,0.0,0.0,0.0,0.0,0.0,2.5433087e-07,4.536635,44504.24
29,140607,0.9260515,0.25845653,0.0,0.0,0.0,0.0,0.0,0.002684417,2.7595713,44170.29
30,680,18.843922,0.0,18.843918,0.0,0.0,0.0,0.0,2.1500943e-08,60.18266,289238.53
30,1262,7.820052,0.0,0.0,0.0,0.0,0.0,0.0,3.668642e-05,22.986166,60076.402
30,18451,0.0,16.067808,0.0,16.067808,0.0,0.0,0.0,0.0,0.0,0.0
30,43317,0.0,14.342381,0.0,14.342381,0.0,0.0,0.0,0.0,0.0,0.0
30,10349,0.0,8.874184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,159770,0.0,8.124184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,398,0.0,8.03961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,686,0.0,6.712026,0.0,0.0,0.0,1.6850152,0.0,0.0,0.0,0.0
30,75,0.0,6.0781226,0.0,0.0,0.0,1.6850152,0.0,0.0,0.0,0.0
30,339396,0.0,6.8307595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,296099,9.498495,4.812284,0.0,0.0,0.0,0.0,0.0,0.021106008,25.90844,101781.42
31,17979,5.0304546,4.0893974,0.0,0.0,0.0,0.0,0.0,0.00021037932,14.369853,95156.12
31,5825,10.310051,6.1843977,10.310051,0.0,0.0,0.0,0.0,4.287469e-10,30.514965,91319.06
31,8871,3.9059052,5.569833,0.0,0.0,0.0,0.0,0.0,3.2577645e-07,10.992192,76105.59
31,549053,5.876392,0.0,0.0,0.0,0.0,0.0,0.0,0.25405645,17.272995,67949.445
31,384682,5.0304546,4.5546284,0.0,0.0,0.0,0.0,0.0,0.028130796,13.040429,56455.83
31,11153,6.7637815,5.95511,0.0,0.0,0.0,0.0,0.0,3.4465382e-12,19.742828,55586.4
31,400155,5.251749,5.3230486,0.0,0.0,0.0,0.0,0.0,0.08835432,15.001996,55129.258
31,431530,4.3974233,4.5546284,0.0,0.0,0.0,0.0,0.0,0.03968327,12.090916,52698.76
31,11419,7.9012,6.137297,0.0,0.0,0.0,0.0,0.0,4.858737e-08,21.201145,49996.8
32,11252,9.329502,0.0,9.329502,0.0,0.0,0.0,0.0,2.0053598e-07,23.079914,59632.41
32,539,9.329502,0.0,9.329502,0.0,0.0,0.0,0.0,5.2426123e-19,29.62025,55351.55
32,10576,7.7606244,0.0,7.7606244,0.0,0.0,0.0,0.0,3.5622917e-12,21.33819,47963.863
32,1359,7.7606244,0.0,7.7606244,0.0,0.0,0.0,0.0,3.6546686e-07,22.96935,47646.203
32,5720,7.7606244,0.0,7.7606244,0.0,0.0,0.0,0.0,1.5085172e-17,21.674244,0.0
32,27723,6.643442,0.0,6.643442,0.0,0.0,0.0,0.0,4.5566216e-07,17.526606,0.0
32,35683,4.6397114,0.0,4.6397114,0.0,0.0,0.0,0.0,1.1876669e-05,10.900854,0.0
32,10726,4.6397114,0.0,4.6397114,0.0,0.0,0.0,0.0,1.0408265e-06,10.661245,0.0
32,85141,0.0,10.703981,0.0,10.703981,0.0,0.0,0.0,0.0,0.0,0.0
32,168366,0.0,8.526464,0.0,8.526464,0.0,0.0,0.0,0.0,0.0,0.0
33,87827,4.892869,0.0,0.0,0.0,0.0,0.0,0.0,0.0016907132,14.48157,126641.05
33,453,6.536504,3.5487878,0.0,0.0,0.0,0.0,0.0,1.1412144e-06,19.997856,121391.97
33,328111,3.7990766,3.660783,0.0,0.0,0.0,0.0,0.0,0.015678138,10.362499,117894.09
33,332562,4.559946,0.7706077,0.0,0.0,0.0,0.0,0.0,0.092232354,13.679838,99619.72
33,9487,4.892869,0.0,0.0,0.0,0.0,0.0,0.0,1.033891e-07,14.079226,97806.57
33,36643,4.050262,3.3578644,0.0,0.0,0.0,0.0,0.0,1.6858789e-07,11.047642,80804.06
33,395992,6.8711414,3.2504606,0.0,0.0,0.0,0.0,0.0,0.047984198,19.041866,72260.1
33,109491,7.635702,0.0,0.0,0.0,0.0,0.0,0.0,0.003100689,20.144367,62059.684
33,6522,6.8711414,2.582129,0.0,0.0,0.0,0.0,0.0,1.9013108e-07,19.337107,61792.06
33,109414,4.559946,0.0,0.0,0.0,0.0,0.0,0.0,0.0023212023,12.437875,53692.363
34,155,11.32533,0.0,11.325329,0.0,0.0,0.0,0.0,0.0001918097,35.956806,376473.84
34,49026,9.900152,9.024469,9.900152,9.024469,0.0,0.0,1.2560635,0.002687858,30.093857,341396.72
34,335988,5.713951,0.0,0.0,0.0,0.0,0.0,0.0,0.046982214,15.33214,147456.22
34,38356,3.7182918,0.0,0.0,0.0,0.0,0.0,0.0,0.0004868642,10.060024,130732.38
34,76338,4.186201,0.0,0.0,0.0,0.0,0.0,0.0,0.0027746754,11.781014,111468.445
34,37834,6.536504,0.0,0.0,0.0,0.0,0.0,0.0,0.00041750172,17.684837,110951.92
34,62213,5.59413,0.0,0.0,0.0,0.0,0.0,0.0,0.0013322629,14.885013,91934.53
34,320288,5.59413,0.0,0.0,0.0,0.0,0.0,0.0,0.18018447,15.010627,91835.79
34,6520,7.635702,0.0,0.0,0.0,0.0,0.0,0.0,1.5401291e-08,20.488739,90463.086
34,290859,4.788826,0.0,0.0,0.0,0.0,0.0,0.0,0.20122291,13.374463,81160.53
35,497,14.0997505,0.2600534,14.099749,0.0,0.0,0.0,0.0,6.1308924e-07,45.030994,250436.94
35,65,8.061922,6.3154373,0.0,0.0,0.0,0.0,0.0,2.644076e-06,23.365671,131773.0
35,490132,7.0156517,5.4902225,0.0,0.0,0.0,0.0,0.0,0.15426953,22.141024,131563.58
35,40805,7.1983833,0.2526474,0.0,0.0,0.0,0.0,0.0,0.000686385,18.492983,113952.7
35,44912,7.0156517,7.039778,0.0,0.0,0.0,0.0,0.0,0.0008979156,17.355764,109101.01
35,22972,7.0156517,0.27420303,0.0,0.0,0.0,0.0,0.0,0.00037342706,19.593649,71673.45
35,1633,6.005712,0.23707896,0.0,0.0,0.0,0.0,0.0,1.0495615e-09,18.255785,68832.99
35,24428,1.3932345,0.27899575,0.0,0.0,0.0,0.0,0.0,0.00032371288,4.2350664,56961.207
35,337339,1.3828578,0.25196514,0.0,0.0,0.0,0.0,0.0,0.010050008,3.979172,51046.773
35,420818,1.1926712,0.24950564,0.0,0.0,0.0,0.0,5.5807776,0.041211735,3.505723,50917.95
36,13,19.417648,0.0,19.417648,0.0,0.0,0.0,0.0,1.9545647e-08,61.64912,530043.6
36,65036,0.0,8.916465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,9624,0.0,7.7063437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,322506,0.0,0.0,0.0,0.0,0.0,0.0,6.542647,0.0,0.0,0.0
36,14240,0.0,6.431343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,88224,0.0,0.0,0.0,0.0,0.0,0.0,6.108465,0.0,0.0,0.0
36,29787,0.0,0.0,0.0,0.0,0.0,0.0,6.108465,0.0,0.0,0.0
36,16323,0.0,0.0,0.0,0.0,0.0,0.0,6.0510993,0.0,0.0,0.0
36,85181,0.0,0.0,0.0,0.0,0.0,0.0,5.939541,0.0,0.0,0.0
36,46522,0.0,0.0,0.0,0.0,0.0,0.0,5.8852897,0.0,0.0,0.0
37,35,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,4.0190094e-05,13.425233,112340.58
37,137106,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.0037391484,13.903148,105989.734
37,5559,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,5.612393e-05,14.501964,96938.625
37,4247,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,3.531163e-07,14.866086,95311.29
37,153518,4.078474,0.0,0.0,0.0,0.0,0.0,0.0,0.01565936,11.034515,80000.234
37,227973,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.01244036,13.229233,76784.97
37,324849,4.078474,3.384893,0.0,0.0,0.0,0.0,0.0,0.026298318,11.988216,75550.41
37,4256,4.665591,4.5863233,0.0,0.0,0.0,0.0,0.0,2.97441e-06,12.41433,72690.52
37,378236,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.041154657,11.766172,72068.02
37,4257,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,1.646233e-05,11.876656,65333.08
38,15512,6.901367,0.0,0.0,0.0,0.0,0.0,0.0,0.00018648367,18.671993,141378.83
38,679,9.6917095,0.0,0.0,0.0,0.0,0.0,0.0,3.883839e-11,29.840395,137625.05
38,49849,8.061922,0.0,0.0,0.0,0.0,0.0,0.0,0.0011196181,20.711452,111797.836
38,14736,9.708824,6.3367424,0.0,0.0,0.0,0.0,0.0,5.4346214e-07,29.320007,53619.55
38,20856,6.0329,7.604861,0.0,0.0,0.0,0.0,0.0,0.00021025528,15.4988,48138.293
38,440,6.0329,0.0,0.0,0.0,0.0,0.0,0.0,6.935838e-05,14.629005,40906.785
38,10177,8.061922,6.1909432,0.0,0.0,0.0,0.0,0.0,2.671818e-05,20.711452,0.0
38,2300,0.0,11.821992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,30785,0.0,9.86142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,59387,0.0,9.222662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,35,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,4.0190094e-05,13.425233,112340.58
39,137106,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.0037391484,13.903148,105989.734
39,5559,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,5.612393e-05,14.501964,96938.625
39,4247,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,3.531163e-07,14.866086,95311.29
39,17979,5.0304546,4.0893974,0.0,0.0,0.0,0.0,0.0,0.00021037932,14.369853,95156.12
39,153518,4.078474,0.0,0.0,0.0,0.0,0.0,0.0,0.01565936,11.034515,80000.234
39,227973,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.01244036,13.229233,76784.97
39,8871,3.9059052,5.569833,0.0,0.0,0.0,0.0,0.0,3.2577645e-07,10.992192,76105.59
39,324849,4.078474,3.384893,0.0,0.0,0.0,0.0,0.0,0.026298318,11.988216,75550.41
39,4256,4.665591,4.5863233,0.0,0.0,0.0,0.0,0.0,2.97441e-06,12.41433,72690.52
40,35,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,4.0190094e-05,13.425233,112340.58
40,137106,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.0037391484,13.903148,105989.734
40,5559,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,5.612393e-05,14.501964,96938.625
40,4247,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,3.531163e-07,14.866086,95311.29
40,153518,4.078474,0.0,0.0,0.0,0.0,0.0,0.0,0.01565936,11.034515,80000.234
40,227973,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.01244036,13.229233,76784.97
40,324849,4.078474,3.384893,0.0,0.0,0.0,0.0,0.0,0.026298318,11.988216,75550.41
40,4256,4.665591,4.5863233,0.0,0.0,0.0,0.0,0.0,2.97441e-06,12.41433,72690.52
40,378236,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.041154657,11.766172,72068.02
40,4257,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,1.646233e-05,11.876656,65333.08
41,126889,7.0156517,0.0,0.0,0.0,0.0,0.0,0.0,0.05366917,18.667435,112166.7
41,8077,8.433926,3.8485599,0.0,0.0,0.0,0.0,0.0,1.9485427e-09,23.189463,111809.46
41,8078,7.0156517,0.0,0.0,0.0,0.0,0.0,0.0,7.231486e-08,18.82497,93653.04
41,348,8.433926,3.739428,0.0,0.0,0.0,0.0,0.0,2.3740794e-13,26.294378,90610.74
41,395,5.249954,0.0,0.0,0.0,0.0,0.0,0.0,5.838462e-06,13.730412,72041.586
41,10128,7.0156517,5.020777,0.0,0.0,0.0,0.0,0.0,1.314067e-10,18.981195,41724.29
41,4858,7.7606244,3.538735,0.0,0.0,0.0,0.0,0.0,6.9703296e-05,20.64968,31598.863
41,11850,5.158312,3.6847959,0.0,0.0,0.0,0.0,0.0,1.0776777e-13,15.162278,27021.475
41,12120,4.663145,0.0,0.0,0.0,0.0,0.0,0.0,9.8443496e-11,11.979836,18203.834
41,457665,11.057387,0.0,11.057386,0.0,0.0,0.0,0.0,0.075622275,26.81274,0.0
42,35,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,4.0190094e-05,13.425233,112340.58
42,137106,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.0037391484,13.903148,105989.734
42,5559,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,5.612393e-05,14.501964,96938.625
42,4247,5.4501715,0.0,0.0,0.0,0.0,0.0,0.0,3.531163e-07,14.866086,95311.29
42,205596,5.4150248,0.0,0.0,0.0,0.0,0.0,0.0,0.0073997728,16.882378,86794.47
42,153518,4.078474,0.0,0.0,0.0,0.0,0.0,0.0,0.01565936,11.034515,80000.234
42,1535,6.325632,0.0,0.0,0.0,0.0,0.0,0.0,1.0571988e-06,18.202,79349.38
42,227973,4.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.01244036,13.229233,76784.97
42,324849,4.078474,3.384893,0.0,0.0,0.0,0.0,0.0,0.026298318,11.988216,75550.41
42,80274,6.325632,4.55515,0.0,0.0,0.0,0.0,0.0,0.00414522,17.801907,74333.83
43,9563,8.311189,0.0,0.0,0.0,0.0,0.0,0.0,3.655307e-07,23.915438,87269.03
43,81434,0.0,0.0,0.0,0.0,0.0,0.0,9.804492,0.0,0.0,0.0
43,414001,0.0,7.833598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,11170,0.0,7.780048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,7345,0.0,7.4694157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4942,0.0,7.1290383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,232679,0.0,7.0170794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,9910,0.0,7.0170794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,9766,0.0,6.940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,21661,0.0,6.8662724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,57165,6.1733036,9.611048,0.0,0.0,0.0,0.0,0.0,0.0013574879,16.003033,112330.38
44,18823,6.1733036,0.0,0.0,0.0,0.0,0.0,0.0,0.0003419597,16.286295,98769.86
44,10637,7.061982,5.1923976,0.0,0.0,0.0,0.0,0.0,5.366762e-07,21.32672,86599.99
44,10323,6.1733036,0.0,0.0,0.0,0.0,0.0,0.0,6.085711e-13,17.634483,41504.42
44,474395,4.9320154,10.626687,0.0,0.0,0.0,0.0,0.0,0.087672964,14.396079,27685.79
44,11170,0.0,7.780048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4942,0.0,7.1290383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,232679,0.0,7.0170794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,9910,0.0,7.0170794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,9766,0.0,6.940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1792,11.92051,0.0,0.0,0.0,0.0,0.0,0.0,8.309059e-06,30.062384,101403.51
45,1865,2.807403,1.0096731,0.0,0.0,0.0,0.0,0.0,0.00033748607,7.84065,95215.48
45,75,7.5232944,5.693448,0.0,0.0,0.0,0.0,0.0,4.104685e-08,20.68564,79444.04
45,392044,3.4349933,0.0,0.0,0.0,0.0,0.0,0.0,0.036845665,9.739887,67576.3
45,9509,4.4239626,0.0,0.0,0.0,0.0,0.0,0.0,3.984816e-06,13.183112,52962.63
45,2067,6.440277,7.6909223,0.0,0.0,0.0,0.0,0.0,3.32865e-07,17.136463,52701.02
45,1727,3.8672519,0.0,0.0,0.0,0.0,0.0,0.0,2.2125796e-10,10.548457,47767.996
45,346685,3.4349933,0.0,0.0,0.0,0.0,0.0,0.0,0.017435683,9.519333,47410.926
45,1588,4.4239626,0.0,0.0,0.0,0.0,0.0,0.0,3.1458015e-07,11.969252,44127.76
45,50321,6.440277,0.0,0.0,0.0,0.0,0.0,0.0,0.00068300334,16.84351,42178.668
46,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
46,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
46,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
46,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
46,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
46,260513,4.334923,0.0,0.0,0.0,0.0,0.0,0.0,0.07101643,13.004768,160221.03
46,809,4.334923,0.0,0.0,0.0,0.0,0.0,0.0,4.1022436e-06,12.5638,138557.38
46,383498,4.334923,0.0,0.0,0.0,0.0,0.0,0.0,0.06644969,13.004768,123807.56
46,93456,3.7108884,0.0,0.0,0.0,0.0,0.0,0.0,0.0019362115,10.678078,121263.64
46,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
47,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
47,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
47,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
47,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
47,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
47,131631,4.3807497,0.0,0.0,0.0,0.0,0.0,0.0,0.006043521,12.513925,126003.51
47,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
47,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
47,12444,3.6473618,2.3564746,0.0,0.0,0.0,0.0,0.0,0.00029482163,11.158782,118173.195
47,50619,3.9805574,2.8510342,0.0,0.0,0.0,0.0,0.0,0.0006812344,10.769597,111412.17
48,680,9.135097,0.0,0.0,0.0,0.0,0.0,0.0,1.0423159e-08,29.17516,140216.14
48,11814,9.708824,0.0,0.0,0.0,0.0,3.3700304,0.0,1.9977624e-11,26.905884,63537.156
48,1262,7.820052,0.0,0.0,0.0,0.0,0.0,0.0,3.668642e-05,22.986166,60076.402
48,686,0.0,12.914936,0.0,12.914936,0.0,3.3700304,0.0,0.0,0.0,0.0
48,75,0.0,11.695211,0.0,11.695211,0.0,3.3700304,0.0,0.0,0.0,0.0
48,94590,0.0,11.513975,0.0,11.513974,0.0,3.3700304,0.0,0.0,0.0,0.0
48,40028,0.0,10.841923,0.0,10.841923,0.0,3.8635488,0.0,0.0,0.0,0.0
48,152601,0.0,10.841923,0.0,10.841923,0.0,3.3700304,0.0,0.0,0.0,0.0
48,44571,0.0,10.243998,0.0,10.243998,0.0,3.3700304,0.0,0.0,0.0,0.0
48,10163,0.0,8.197859,0.0,0.0,0.0,3.3700304,0.0,0.0,0.0,0.0
49,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
49,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
49,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
49,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
49,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
49,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
49,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
49,6479,4.569365,2.0223665,0.0,0.0,0.0,0.0,0.0,5.1446583e-05,13.337538,115953.08
49,330,4.0114727,0.0,0.0,0.0,0.0,0.0,0.0,2.9770314e-08,11.1169195,104645.086
49,2048,5.337764,0.0,0.0,0.0,0.0,0.0,0.0,5.6287195e-06,15.35941,104319.95
50,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
50,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
50,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
50,330457,5.484469,0.0,0.0,0.0,0.0,0.0,0.0,0.24303883,16.120981,209836.78
50,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
50,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
50,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
50,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
50,955,4.694951,0.0,0.0,0.0,0.0,0.0,0.0,2.7980155e-07,12.702424,115100.72
50,330,4.0114727,0.0,0.0,0.0,0.0,0.0,0.0,2.9770314e-08,11.1169195,104645.086
51,299536,5.3539586,0.0,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
51,271110,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
51,72190,5.3539586,0.0,0.0,0.0,0.0,0.0,0.0,0.0027671086,15.181093,129500.69
51,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
51,57212,6.2542973,3.1164856,0.0,0.0,0.0,3.2578683,0.0,0.0011526463,18.383804,87413.37
51,281338,3.3975697,0.0,0.0,0.0,0.0,2.8417177,0.0,0.029294347,9.917179,78761.14
51,59962,5.3539586,0.0,0.0,0.0,0.0,0.0,0.0,0.0010870618,14.485402,70353.55
51,290595,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,0.016814211,12.765932,63050.76
51,6538,5.3539586,3.5657165,0.0,0.0,0.0,0.0,0.0,6.0855436e-05,15.067375,61255.57
51,308266,6.2542973,0.0,0.0,0.0,0.0,0.0,0.0,0.028925398,17.865847,60913.766
52,15121,6.1733036,5.28467,0.0,0.0,0.0,2.8477697,0.0,9.464088e-18,18.765219,109536.695
52,11172,7.061982,0.0,0.0,0.0,0.0,3.2648067,0.0,4.430038e-05,19.57074,89463.375
52,26149,6.1733036,0.0,0.0,0.0,0.0,0.0,0.0,2.478511e-07,17.634483,24958.273
52,56401,6.1733036,4.4112444,0.0,0.0,0.0,0.0,0.0,0.00066597597,18.27131,3262.4546
52,20343,7.061982,4.0893974,0.0,0.0,0.0,3.2648067,0.0,2.4405905e-23,18.46948,0.0
52,18420,7.820052,0.0,0.0,0.0,0.0,0.0,0.0,5.0810968e-08,20.630714,0.0
52,4551,0.0,16.93224,0.0,13.419243,0.0,0.0,0.0,0.0,0.0,0.0
52,19610,0.0,10.349004,0.0,8.647897,0.0,3.2648067,0.0,0.0,0.0,0.0
52,6964,0.0,10.145245,0.0,10.145244,0.0,0.0,0.0,0.0,0.0,0.0
52,38073,0.0,9.405041,0.0,9.405042,0.0,0.0,0.0,0.0,0.0,0.0
53,23618,5.633094,4.9144115,0.0,0.0,0.0,1.2529823,0.0,3.952698e-07,15.732375,36539.73
53,22597,4.6039,0.0,0.0,0.0,0.0,1.0694915,0.0,2.2138559e-07,12.956523,6378.2607
53,262,6.341962,0.0,0.0,0.0,0.0,1.2529823,0.0,2.1199466e-12,19.277895,0.0
53,22427,5.066761,0.0,0.0,0.0,0.0,1.2529823,0.0,7.010007e-06,13.134546,0.0
53,9477,0.0,9.204741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,402298,0.0,7.9815116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,18573,0.0,7.3288383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,14047,0.0,7.2628493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,26428,0.0,7.134372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,13016,0.0,7.134372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
54,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
54,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
54,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
54,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
54,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
54,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
54,330,4.0114727,0.0,0.0,0.0,0.0,0.0,0.0,2.9770314e-08,11.1169195,104645.086
54,57212,6.2542973,5.5125446,0.0,0.0,0.0,3.2578683,0.0,0.0011526463,18.383804,87413.37
54,8872,6.0352173,0.0,0.0,0.0,0.0,0.0,0.0,1.1575735e-09,16.984608,85650.57
55,135397,6.0352173,2.8510342,0.0,0.0,0.0,0.0,0.0,0.012149481,16.984608,258803.5
55,72190,10.520374,2.8348873,0.0,0.0,0.0,0.0,0.0,0.0054372884,29.83041,254465.11
55,299536,5.3539586,1.816345,0.0,0.0,0.0,0.0,0.0,0.07976557,16.896809,254009.3
55,351286,4.5162754,2.5457315,0.0,0.0,0.0,0.0,0.0,0.07287188,12.613271,171011.6
55,271110,4.6802177,2.3960588,0.0,0.0,0.0,0.0,0.0,0.017498307,13.946735,166698.95
55,76338,4.5162754,0.0,0.0,0.0,0.0,0.0,0.0,0.0029934535,12.709926,120257.53
55,74,4.6802177,0.0,0.0,0.0,0.0,0.0,0.0,9.557091e-06,12.970201,119406.41
55,330,4.0114727,0.0,0.0,0.0,0.0,0.0,0.0,2.9770314e-08,11.1169195,104645.086
